Ticker,date,month,open,high,low,close,volume
KOTAKBANK,2024-09-20 05:30:00,2024-09,1874.0,1926.3,1870.0,1904.5,18849579
SHRIRAMFIN,2024-09-20 05:30:00,2024-09,3539.0,3586.0,3517.0,3532.1,1281428
NESTLEIND,2024-09-20 05:30:00,2024-09,2644.0,2704.25,2631.15,2699.55,2322758
ONGC,2024-09-20 05:30:00,2024-09,287.0,289.05,285.2,286.25,16585530
CIPLA,2024-09-20 05:30:00,2024-09,1645.9,1652.6,1609.8,1638.65,2504382
BPCL,2024-09-20 05:30:00,2024-09,326.45,333.1,324.45,331.2,14642546
BRITANNIA,2024-09-20 05:30:00,2024-09,6165.35,6258.65,6125.85,6210.55,663556
SBILIFE,2024-09-20 05:30:00,2024-09,1850.0,1885.0,1845.0,1870.25,1512372
HINDALCO,2024-09-20 05:30:00,2024-09,692.1,698.8,688.75,694.4,9753966
HEROMOTOCO,2024-09-20 05:30:00,2024-09,6048.75,6092.0,5985.75,6013.25,993542
AXISBANK,2024-09-20 05:30:00,2024-09,1244.0,1250.0,1229.9,1245.0,15009629
HDFCBANK,2024-09-20 05:30:00,2024-09,1716.5,1744.95,1707.55,1741.2,30311693
BAJAJ-AUTO,2024-09-20 05:30:00,2024-09,11925.0,12015.0,11868.25,11941.7,772831
SBIN,2024-09-23 05:30:00,2024-09,786.0,805.0,784.5,801.85,17309545
BAJFINANCE,2024-09-23 05:30:00,2024-09,7625.75,7635.95,7531.7,7595.1,573497
TITAN,2024-09-23 05:30:00,2024-09,3797.2,3829.0,3781.0,3820.1,530107
ITC,2024-09-23 05:30:00,2024-09,515.45,519.45,513.6,516.95,7804918
TCS,2024-09-23 05:30:00,2024-09,4300.0,4309.4,4253.0,4268.5,1702319
LT,2024-09-23 05:30:00,2024-09,3800.0,3838.8,3749.0,3787.7,1937874
TATACONSUM,2024-09-23 05:30:00,2024-09,1222.0,1233.65,1210.25,1211.55,2818001
RELIANCE,2024-09-23 05:30:00,2024-09,1491.0,1501.5,1488.95,1493.38,8832314
HCLTECH,2024-09-23 05:30:00,2024-09,1764.0,1764.0,1732.5,1752.8,1541597
JSWSTEEL,2024-09-23 05:30:00,2024-09,986.0,987.95,976.2,982.1,1714600
ULTRACEMCO,2024-09-23 05:30:00,2024-09,11835.0,11998.0,11800.05,11962.05,279318
POWERGRID,2024-09-23 05:30:00,2024-09,342.0,342.5,340.25,341.15,6542941
INFY,2024-09-23 05:30:00,2024-09,1909.0,1918.9,1878.45,1896.45,3636672
TRENT,2024-09-23 05:30:00,2024-09,7520.95,7645.0,7464.15,7623.45,510496
BHARTIARTL,2024-09-23 05:30:00,2024-09,1719.0,1754.25,1719.0,1750.45,5001827
TATAMOTORS,2024-09-23 05:30:00,2024-09,973.5,979.2,966.05,971.8,10254297
WIPRO,2024-09-23 05:30:00,2024-09,539.1,540.4,532.0,534.9,4272145
TECHM,2024-09-23 05:30:00,2024-09,1624.95,1631.0,1594.5,1607.15,1535902
NTPC,2024-09-23 05:30:00,2024-09,427.5,430.5,425.0,428.35,14139629
HINDUNILVR,2024-09-23 05:30:00,2024-09,2980.0,3035.0,2969.95,3028.55,1300470
APOLLOHOSP,2024-09-23 05:30:00,2024-09,7090.4,7182.0,7090.4,7152.8,254282
M&M,2024-09-23 05:30:00,2024-09,2962.75,3056.9,2956.15,3049.8,3925490
GRASIM,2024-09-23 05:30:00,2024-09,2705.0,2705.0,2665.0,2666.9,678018
ICICIBANK,2024-09-23 05:30:00,2024-09,1331.0,1331.8,1308.5,1321.9,11380409
ADANIENT,2024-09-23 05:30:00,2024-09,3020.0,3070.0,3015.25,3043.95,897314
ADANIPORTS,2024-09-23 05:30:00,2024-09,1448.0,1458.95,1443.85,1456.15,1139915
BEL,2024-09-23 05:30:00,2024-09,280.0,286.7,278.65,286.3,19445968
BAJAJFINSV,2024-09-23 05:30:00,2024-09,1929.85,1934.0,1914.6,1919.95,1118846
EICHERMOT,2024-09-23 05:30:00,2024-09,4990.0,4991.4,4854.65,4879.55,899953
COALINDIA,2024-09-23 05:30:00,2024-09,493.5,502.5,490.5,500.6,6123879
MARUTI,2024-09-23 05:30:00,2024-09,12625.0,12749.0,12625.0,12683.1,235586
INDUSINDBK,2024-09-23 05:30:00,2024-09,1490.2,1490.85,1453.05,1465.1,4610747
ASIANPAINT,2024-09-23 05:30:00,2024-09,3316.95,3324.9,3273.2,3277.45,522775
TATASTEEL,2024-09-23 05:30:00,2024-09,154.38,154.39,152.8,153.99,33281905
HDFCLIFE,2024-09-23 05:30:00,2024-09,718.85,730.0,714.05,727.5,2943802
DRREDDY,2024-09-23 05:30:00,2024-09,1320.0,1332.4,1316.0,1330.89,1326620
SUNPHARMA,2024-09-23 05:30:00,2024-09,1867.0,1875.0,1857.5,1862.7,812520
KOTAKBANK,2024-09-23 05:30:00,2024-09,1914.95,1942.0,1908.2,1934.7,3686272
SHRIRAMFIN,2024-09-23 05:30:00,2024-09,3550.95,3612.0,3540.0,3567.7,587014
NESTLEIND,2024-09-23 05:30:00,2024-09,2705.15,2729.85,2690.0,2725.15,1072247
ONGC,2024-09-23 05:30:00,2024-09,288.4,296.4,287.55,295.45,14621229
CIPLA,2024-09-23 05:30:00,2024-09,1646.85,1664.85,1638.0,1658.15,1129445
BPCL,2024-09-23 05:30:00,2024-09,333.0,339.5,331.3,338.1,6110287
BRITANNIA,2024-09-23 05:30:00,2024-09,6235.25,6250.0,6190.8,6211.2,312563
SBILIFE,2024-09-23 05:30:00,2024-09,1882.0,1925.0,1880.0,1920.15,1022492
HINDALCO,2024-09-23 05:30:00,2024-09,695.5,698.0,687.95,690.55,2808114
HEROMOTOCO,2024-09-23 05:30:00,2024-09,6050.0,6210.0,6004.3,6190.55,887240
AXISBANK,2024-09-23 05:30:00,2024-09,1251.5,1252.45,1240.55,1246.8,5462814
HDFCBANK,2024-09-23 05:30:00,2024-09,1749.0,1766.35,1740.25,1759.8,13482675
BAJAJ-AUTO,2024-09-23 05:30:00,2024-09,12000.0,12380.0,12000.0,12338.95,735579
SBIN,2024-09-24 05:30:00,2024-09,799.25,804.25,796.5,798.25,15180653
BAJFINANCE,2024-09-24 05:30:00,2024-09,7597.0,7603.45,7483.9,7554.2,1069540
TITAN,2024-09-24 05:30:00,2024-09,3818.0,3839.9,3781.55,3784.9,1281513
ITC,2024-09-24 05:30:00,2024-09,517.0,517.8,514.15,515.25,6755320
TCS,2024-09-24 05:30:00,2024-09,4251.65,4291.0,4240.0,4271.3,3012026
LT,2024-09-24 05:30:00,2024-09,3787.7,3831.8,3775.0,3791.6,2676546
TATACONSUM,2024-09-24 05:30:00,2024-09,1216.0,1227.9,1210.05,1211.65,3393528
RELIANCE,2024-09-24 05:30:00,2024-09,1488.5,1500.5,1487.88,1489.38,17137444
HCLTECH,2024-09-24 05:30:00,2024-09,1750.0,1783.5,1738.35,1775.6,1907389
JSWSTEEL,2024-09-24 05:30:00,2024-09,991.3,1009.8,985.15,989.7,5545642
ULTRACEMCO,2024-09-24 05:30:00,2024-09,11948.1,11969.85,11740.35,11761.65,242038
POWERGRID,2024-09-24 05:30:00,2024-09,344.55,351.0,342.35,350.05,26145769
INFY,2024-09-24 05:30:00,2024-09,1888.0,1910.9,1871.4,1898.6,7277616
TRENT,2024-09-24 05:30:00,2024-09,7639.95,7682.0,7580.6,7621.35,613798
BHARTIARTL,2024-09-24 05:30:00,2024-09,1752.0,1767.55,1746.1,1756.65,7579205
TATAMOTORS,2024-09-24 05:30:00,2024-09,974.0,985.0,972.6,977.3,12755422
WIPRO,2024-09-24 05:30:00,2024-09,532.2,541.9,529.35,539.55,6177847
TECHM,2024-09-24 05:30:00,2024-09,1601.55,1643.5,1598.1,1637.1,1781972
NTPC,2024-09-24 05:30:00,2024-09,431.45,431.45,427.0,428.1,12539885
HINDUNILVR,2024-09-24 05:30:00,2024-09,3020.0,3020.0,2946.1,2950.55,1929308
APOLLOHOSP,2024-09-24 05:30:00,2024-09,7076.2,7200.0,7076.2,7122.0,333949
M&M,2024-09-24 05:30:00,2024-09,3020.0,3098.55,3020.0,3074.3,3697722
GRASIM,2024-09-24 05:30:00,2024-09,2676.35,2695.0,2610.0,2619.3,1457923
ICICIBANK,2024-09-24 05:30:00,2024-09,1321.0,1331.4,1315.45,1318.6,13886037
ADANIENT,2024-09-24 05:30:00,2024-09,3055.0,3101.0,3040.25,3093.9,1021918
ADANIPORTS,2024-09-24 05:30:00,2024-09,1456.15,1465.85,1447.0,1456.65,1537307
BEL,2024-09-24 05:30:00,2024-09,286.3,293.4,284.55,291.8,25346532
BAJAJFINSV,2024-09-24 05:30:00,2024-09,1920.0,1923.6,1898.35,1904.65,1461016
EICHERMOT,2024-09-24 05:30:00,2024-09,4887.5,4894.95,4855.0,4876.9,481696
COALINDIA,2024-09-24 05:30:00,2024-09,505.0,506.65,501.55,504.3,7306001
MARUTI,2024-09-24 05:30:00,2024-09,12583.1,12778.95,12583.1,12738.6,425916
INDUSINDBK,2024-09-24 05:30:00,2024-09,1470.1,1474.1,1446.0,1448.3,3893140
ASIANPAINT,2024-09-24 05:30:00,2024-09,3277.45,3297.75,3241.1,3248.4,1057933
TATASTEEL,2024-09-24 05:30:00,2024-09,155.15,161.5,154.85,160.53,137414352
HDFCLIFE,2024-09-24 05:30:00,2024-09,727.5,728.95,715.15,720.7,3212859
DRREDDY,2024-09-24 05:30:00,2024-09,1330.89,1337.98,1316.04,1330.07,1962100
SUNPHARMA,2024-09-24 05:30:00,2024-09,1856.0,1880.65,1856.0,1868.1,2528953
KOTAKBANK,2024-09-24 05:30:00,2024-09,1935.0,1938.6,1909.6,1914.7,3709386
SHRIRAMFIN,2024-09-24 05:30:00,2024-09,3581.5,3581.5,3502.0,3516.3,1336373
NESTLEIND,2024-09-24 05:30:00,2024-09,2725.0,2766.8,2674.0,2696.4,1540033
ONGC,2024-09-24 05:30:00,2024-09,296.3,302.0,294.7,299.45,16986759
CIPLA,2024-09-24 05:30:00,2024-09,1625.0,1659.6,1624.95,1637.55,1476260
BPCL,2024-09-24 05:30:00,2024-09,338.55,343.2,336.7,339.15,7068491
BRITANNIA,2024-09-24 05:30:00,2024-09,6200.75,6245.9,6185.05,6203.15,234706
SBILIFE,2024-09-24 05:30:00,2024-09,1927.1,1927.95,1854.6,1864.35,2608386
HINDALCO,2024-09-24 05:30:00,2024-09,697.6,719.7,693.0,717.85,15201960
HEROMOTOCO,2024-09-24 05:30:00,2024-09,6191.0,6246.25,6110.3,6126.3,631130
AXISBANK,2024-09-24 05:30:00,2024-09,1241.1,1247.1,1235.35,1239.55,9225946
HDFCBANK,2024-09-24 05:30:00,2024-09,1765.0,1781.65,1754.25,1768.05,16519518
BAJAJ-AUTO,2024-09-24 05:30:00,2024-09,12230.55,12477.5,12230.55,12443.65,503848
SBIN,2024-09-25 05:30:00,2024-09,797.9,798.0,788.7,793.1,18465571
BAJFINANCE,2024-09-25 05:30:00,2024-09,7545.0,7640.0,7498.05,7623.9,1272038
TITAN,2024-09-25 05:30:00,2024-09,3800.0,3803.55,3710.05,3737.25,942343
ITC,2024-09-25 05:30:00,2024-09,515.5,519.3,512.3,517.55,8476223
TCS,2024-09-25 05:30:00,2024-09,4252.35,4289.6,4240.0,4274.75,2713073
LT,2024-09-25 05:30:00,2024-09,3787.55,3813.2,3778.0,3793.85,2113862
TATACONSUM,2024-09-25 05:30:00,2024-09,1213.9,1216.0,1182.05,1189.6,2448744
RELIANCE,2024-09-25 05:30:00,2024-09,1483.9,1496.5,1480.2,1493.95,7069002
HCLTECH,2024-09-25 05:30:00,2024-09,1778.8,1784.05,1755.0,1782.4,2240579
JSWSTEEL,2024-09-25 05:30:00,2024-09,996.0,998.65,972.7,982.65,1309311
ULTRACEMCO,2024-09-25 05:30:00,2024-09,11811.0,11855.6,11680.0,11816.3,196686
POWERGRID,2024-09-25 05:30:00,2024-09,353.85,366.25,352.35,363.75,40770462
INFY,2024-09-25 05:30:00,2024-09,1886.35,1901.6,1876.8,1895.3,4268341
TRENT,2024-09-25 05:30:00,2024-09,7618.25,7742.0,7569.55,7614.9,576171
BHARTIARTL,2024-09-25 05:30:00,2024-09,1755.55,1766.9,1745.0,1760.4,4017103
TATAMOTORS,2024-09-25 05:30:00,2024-09,982.4,982.5,959.25,963.6,12959075
WIPRO,2024-09-25 05:30:00,2024-09,538.8,539.4,530.75,536.2,4032598
TECHM,2024-09-25 05:30:00,2024-09,1637.1,1643.1,1590.05,1602.75,2505756
NTPC,2024-09-25 05:30:00,2024-09,428.1,437.0,425.65,436.1,19443168
HINDUNILVR,2024-09-25 05:30:00,2024-09,2950.55,2960.35,2905.1,2948.95,1055354
APOLLOHOSP,2024-09-25 05:30:00,2024-09,7092.75,7144.95,7074.15,7133.45,236185
M&M,2024-09-25 05:30:00,2024-09,3045.0,3149.0,3034.55,3091.05,4218815
GRASIM,2024-09-25 05:30:00,2024-09,2619.3,2666.0,2583.95,2662.0,883336
ICICIBANK,2024-09-25 05:30:00,2024-09,1310.75,1327.75,1310.1,1323.85,8728019
ADANIENT,2024-09-25 05:30:00,2024-09,3108.0,3123.9,3080.2,3105.1,913008
ADANIPORTS,2024-09-25 05:30:00,2024-09,1459.0,1464.0,1438.2,1452.55,1227806
BEL,2024-09-25 05:30:00,2024-09,294.0,295.0,287.65,289.85,19263084
BAJAJFINSV,2024-09-25 05:30:00,2024-09,1905.0,1938.8,1896.05,1928.5,901659
EICHERMOT,2024-09-25 05:30:00,2024-09,4851.0,4920.0,4851.0,4895.25,665986
COALINDIA,2024-09-25 05:30:00,2024-09,506.5,507.0,502.0,505.3,5059851
MARUTI,2024-09-25 05:30:00,2024-09,12727.25,12816.2,12611.0,12785.3,341172
INDUSINDBK,2024-09-25 05:30:00,2024-09,1450.0,1456.0,1432.25,1439.5,3012173
ASIANPAINT,2024-09-25 05:30:00,2024-09,3252.0,3252.0,3206.75,3244.75,740636
TATASTEEL,2024-09-25 05:30:00,2024-09,161.5,162.69,159.52,161.66,58044967
HDFCLIFE,2024-09-25 05:30:00,2024-09,722.0,723.1,710.1,716.55,1096265
DRREDDY,2024-09-25 05:30:00,2024-09,1331.25,1341.52,1319.11,1338.29,2388280
SUNPHARMA,2024-09-25 05:30:00,2024-09,1874.0,1876.0,1858.55,1870.55,956893
KOTAKBANK,2024-09-25 05:30:00,2024-09,1910.05,1922.7,1894.3,1897.95,3307467
SHRIRAMFIN,2024-09-25 05:30:00,2024-09,3516.3,3539.8,3458.0,3524.05,760327
NESTLEIND,2024-09-25 05:30:00,2024-09,2685.25,2704.6,2659.05,2697.35,718957
ONGC,2024-09-25 05:30:00,2024-09,299.45,301.2,296.7,298.7,10609614
CIPLA,2024-09-25 05:30:00,2024-09,1638.0,1649.0,1618.25,1643.2,759761
BPCL,2024-09-25 05:30:00,2024-09,341.0,341.8,335.15,339.8,6087353
BRITANNIA,2024-09-25 05:30:00,2024-09,6203.0,6203.0,6101.55,6180.3,357145
SBILIFE,2024-09-25 05:30:00,2024-09,1873.7,1875.0,1841.05,1863.6,1395256
HINDALCO,2024-09-25 05:30:00,2024-09,725.0,730.9,715.55,718.45,9525319
HEROMOTOCO,2024-09-25 05:30:00,2024-09,6144.0,6168.4,6033.85,6088.3,341785
AXISBANK,2024-09-25 05:30:00,2024-09,1238.0,1271.0,1231.1,1268.1,6853324
HDFCBANK,2024-09-25 05:30:00,2024-09,1760.15,1788.0,1760.15,1779.1,15982656
BAJAJ-AUTO,2024-09-25 05:30:00,2024-09,12390.0,12430.7,12310.0,12397.25,262012
SBIN,2024-09-26 05:30:00,2024-09,796.0,803.0,791.6,801.85,23198842
BAJFINANCE,2024-09-26 05:30:00,2024-09,7640.0,7779.4,7587.55,7768.4,1668165
TITAN,2024-09-26 05:30:00,2024-09,3738.0,3777.15,3701.4,3757.55,1863893
ITC,2024-09-26 05:30:00,2024-09,517.65,523.75,517.0,522.75,15489991
TCS,2024-09-26 05:30:00,2024-09,4260.0,4316.8,4260.0,4292.5,3964251
LT,2024-09-26 05:30:00,2024-09,3801.0,3802.95,3736.4,3762.15,2750597
TATACONSUM,2024-09-26 05:30:00,2024-09,1195.0,1217.0,1191.15,1213.45,2323705
RELIANCE,2024-09-26 05:30:00,2024-09,1490.65,1504.0,1488.05,1497.95,18818998
HCLTECH,2024-09-26 05:30:00,2024-09,1782.25,1808.4,1778.9,1783.85,4303250
JSWSTEEL,2024-09-26 05:30:00,2024-09,984.0,1007.95,975.45,1005.55,2706617
ULTRACEMCO,2024-09-26 05:30:00,2024-09,11835.0,12080.0,11767.8,12065.0,277079
POWERGRID,2024-09-26 05:30:00,2024-09,364.05,366.1,357.2,365.45,18733959
INFY,2024-09-26 05:30:00,2024-09,1897.8,1917.95,1893.0,1900.25,8952803
TRENT,2024-09-26 05:30:00,2024-09,7724.9,7939.9,7710.55,7845.4,1712253
BHARTIARTL,2024-09-26 05:30:00,2024-09,1770.0,1779.0,1746.15,1771.1,7417423
TATAMOTORS,2024-09-26 05:30:00,2024-09,970.8,994.95,965.6,993.15,21640021
WIPRO,2024-09-26 05:30:00,2024-09,538.7,543.1,535.7,541.9,5701700
TECHM,2024-09-26 05:30:00,2024-09,1610.0,1619.85,1596.0,1606.95,2173853
NTPC,2024-09-26 05:30:00,2024-09,437.95,437.95,430.55,434.6,20041825
HINDUNILVR,2024-09-26 05:30:00,2024-09,2951.1,2992.85,2941.2,2986.1,1902889
APOLLOHOSP,2024-09-26 05:30:00,2024-09,7108.0,7193.95,7094.4,7167.85,405696
M&M,2024-09-26 05:30:00,2024-09,3072.0,3197.2,3045.65,3181.1,4753617
GRASIM,2024-09-26 05:30:00,2024-09,2674.0,2750.0,2656.2,2745.85,1117471
ICICIBANK,2024-09-26 05:30:00,2024-09,1320.0,1333.35,1316.9,1329.05,11100869
ADANIENT,2024-09-26 05:30:00,2024-09,3085.0,3148.0,3085.0,3122.65,1548019
ADANIPORTS,2024-09-26 05:30:00,2024-09,1456.85,1475.75,1448.0,1472.6,2066994
BEL,2024-09-26 05:30:00,2024-09,290.6,291.9,289.05,290.5,18343882
BAJAJFINSV,2024-09-26 05:30:00,2024-09,1940.0,1988.25,1930.15,1982.8,2541200
EICHERMOT,2024-09-26 05:30:00,2024-09,4915.0,4999.9,4890.0,4994.25,790345
COALINDIA,2024-09-26 05:30:00,2024-09,506.0,507.45,500.05,506.55,6877039
MARUTI,2024-09-26 05:30:00,2024-09,12835.0,13411.0,12830.0,13383.8,1471069
INDUSINDBK,2024-09-26 05:30:00,2024-09,1445.0,1457.3,1437.3,1452.7,3388674
ASIANPAINT,2024-09-26 05:30:00,2024-09,3250.0,3285.85,3227.1,3277.05,951080
TATASTEEL,2024-09-26 05:30:00,2024-09,162.0,165.9,160.48,165.61,88661662
HDFCLIFE,2024-09-26 05:30:00,2024-09,716.55,732.0,714.3,729.55,2797065
DRREDDY,2024-09-26 05:30:00,2024-09,1342.96,1351.4,1332.86,1348.88,2842130
SUNPHARMA,2024-09-26 05:30:00,2024-09,1870.55,1905.0,1867.05,1898.4,2452807
KOTAKBANK,2024-09-26 05:30:00,2024-09,1895.0,1913.3,1884.3,1902.3,4204513
SHRIRAMFIN,2024-09-26 05:30:00,2024-09,3537.1,3637.0,3529.55,3628.45,1071878
NESTLEIND,2024-09-26 05:30:00,2024-09,2707.95,2762.45,2707.95,2755.5,1158606
ONGC,2024-09-26 05:30:00,2024-09,297.05,298.7,291.5,295.2,27812412
CIPLA,2024-09-26 05:30:00,2024-09,1643.2,1652.45,1602.3,1621.8,2613098
BPCL,2024-09-26 05:30:00,2024-09,340.0,346.95,335.15,345.1,9517367
BRITANNIA,2024-09-26 05:30:00,2024-09,6200.0,6270.4,6154.35,6254.1,327297
SBILIFE,2024-09-26 05:30:00,2024-09,1873.0,1902.05,1868.5,1898.3,1396821
HINDALCO,2024-09-26 05:30:00,2024-09,718.45,736.15,710.7,734.65,10573166
HEROMOTOCO,2024-09-26 05:30:00,2024-09,6005.6,6065.0,5904.1,6051.45,1255943
AXISBANK,2024-09-26 05:30:00,2024-09,1267.55,1281.65,1262.25,1277.1,7270078
HDFCBANK,2024-09-26 05:30:00,2024-09,1773.05,1788.0,1768.05,1783.45,15949822
BAJAJ-AUTO,2024-09-26 05:30:00,2024-09,12460.0,12676.5,12391.05,12621.65,641805
SBIN,2024-09-27 05:30:00,2024-09,801.85,808.0,798.45,802.65,15193681
BAJFINANCE,2024-09-27 05:30:00,2024-09,7780.0,7810.0,7711.0,7756.0,1178131
TITAN,2024-09-27 05:30:00,2024-09,3774.0,3867.0,3751.2,3816.7,2164755
ITC,2024-09-27 05:30:00,2024-09,520.25,528.5,520.25,522.7,17251962
TCS,2024-09-27 05:30:00,2024-09,4335.0,4378.0,4300.05,4308.7,3012477
LT,2024-09-27 05:30:00,2024-09,3738.0,3738.0,3651.0,3705.65,4095425
TATACONSUM,2024-09-27 05:30:00,2024-09,1213.95,1215.7,1199.0,1201.55,2177204
RELIANCE,2024-09-27 05:30:00,2024-09,1499.0,1533.48,1492.0,1526.18,20597478
HCLTECH,2024-09-27 05:30:00,2024-09,1810.0,1828.55,1796.55,1808.4,4099016
JSWSTEEL,2024-09-27 05:30:00,2024-09,1008.0,1018.9,997.5,1001.55,2757284
ULTRACEMCO,2024-09-27 05:30:00,2024-09,12065.0,12138.0,11924.75,11952.3,404276
POWERGRID,2024-09-27 05:30:00,2024-09,362.2,363.3,353.35,354.25,33148043
INFY,2024-09-27 05:30:00,2024-09,1932.1,1974.6,1903.3,1906.75,14908931
TRENT,2024-09-27 05:30:00,2024-09,7899.95,7937.95,7736.4,7833.7,11179751
BHARTIARTL,2024-09-27 05:30:00,2024-09,1755.2,1763.45,1722.5,1734.6,7116861
TATAMOTORS,2024-09-27 05:30:00,2024-09,996.0,1000.4,989.15,993.0,10360030
WIPRO,2024-09-27 05:30:00,2024-09,548.9,558.9,540.7,541.8,13231192
TECHM,2024-09-27 05:30:00,2024-09,1625.0,1664.8,1604.55,1609.25,3539822
NTPC,2024-09-27 05:30:00,2024-09,436.0,442.5,433.5,436.9,53885913
HINDUNILVR,2024-09-27 05:30:00,2024-09,2986.1,3030.0,2952.75,2966.25,2977081
APOLLOHOSP,2024-09-27 05:30:00,2024-09,7159.3,7279.9,7110.0,7234.0,772592
M&M,2024-09-27 05:30:00,2024-09,3171.0,3222.1,3152.55,3183.65,6803795
GRASIM,2024-09-27 05:30:00,2024-09,2745.85,2807.0,2745.85,2783.15,1416974
ICICIBANK,2024-09-27 05:30:00,2024-09,1333.0,1333.0,1303.85,1306.6,17117379
ADANIENT,2024-09-27 05:30:00,2024-09,3122.0,3179.0,3116.0,3130.3,2297441
ADANIPORTS,2024-09-27 05:30:00,2024-09,1485.0,1485.0,1452.45,1456.7,2694100
BEL,2024-09-27 05:30:00,2024-09,292.35,294.85,289.2,293.45,208588855
BAJAJFINSV,2024-09-27 05:30:00,2024-09,1976.85,2029.9,1966.3,2010.7,3718693
EICHERMOT,2024-09-27 05:30:00,2024-09,4990.0,5105.0,4953.35,5062.6,1040624
COALINDIA,2024-09-27 05:30:00,2024-09,506.55,517.85,504.9,516.1,15443031
MARUTI,2024-09-27 05:30:00,2024-09,13383.0,13541.65,13274.45,13495.6,865698
INDUSINDBK,2024-09-27 05:30:00,2024-09,1457.0,1481.0,1454.0,1462.7,4708951
ASIANPAINT,2024-09-27 05:30:00,2024-09,3290.95,3337.95,3277.05,3310.75,1315996
TATASTEEL,2024-09-27 05:30:00,2024-09,167.0,169.01,165.89,166.55,72795668
HDFCLIFE,2024-09-27 05:30:00,2024-09,729.45,740.65,726.35,730.2,4567661
DRREDDY,2024-09-27 05:30:00,2024-09,1342.2,1354.48,1333.3,1349.98,2794555
SUNPHARMA,2024-09-27 05:30:00,2024-09,1917.95,1959.3,1915.25,1948.7,3809008
KOTAKBANK,2024-09-27 05:30:00,2024-09,1900.0,1910.0,1866.3,1872.45,6643112
SHRIRAMFIN,2024-09-27 05:30:00,2024-09,3618.0,3652.25,3595.8,3621.05,993440
NESTLEIND,2024-09-27 05:30:00,2024-09,2750.0,2778.0,2731.0,2745.7,1097167
ONGC,2024-09-27 05:30:00,2024-09,292.7,298.45,289.7,297.2,35706130
CIPLA,2024-09-27 05:30:00,2024-09,1630.15,1679.05,1630.0,1672.5,3866952
BPCL,2024-09-27 05:30:00,2024-09,347.0,370.5,346.35,367.3,40756678
BRITANNIA,2024-09-27 05:30:00,2024-09,6237.7,6332.95,6180.8,6268.8,400543
SBILIFE,2024-09-27 05:30:00,2024-09,1898.3,1913.0,1873.9,1882.65,1678089
HINDALCO,2024-09-27 05:30:00,2024-09,746.95,757.7,742.1,747.15,12936973
HEROMOTOCO,2024-09-27 05:30:00,2024-09,6068.1,6089.3,5940.5,5957.35,718197
AXISBANK,2024-09-27 05:30:00,2024-09,1273.0,1281.55,1257.25,1273.15,13372027
HDFCBANK,2024-09-27 05:30:00,2024-09,1777.0,1778.2,1750.0,1752.65,17806751
BAJAJ-AUTO,2024-09-27 05:30:00,2024-09,12621.65,12774.0,12551.6,12666.4,480852
SBIN,2024-09-30 05:30:00,2024-09,801.9,802.6,786.45,787.9,15484573
BAJFINANCE,2024-09-30 05:30:00,2024-09,7746.0,7824.0,7676.15,7703.0,961952
TITAN,2024-09-30 05:30:00,2024-09,3786.0,3863.55,3786.0,3823.95,1068609
ITC,2024-09-30 05:30:00,2024-09,520.6,524.35,514.05,518.15,10531347
TCS,2024-09-30 05:30:00,2024-09,4286.9,4298.75,4260.05,4268.5,2503416
LT,2024-09-30 05:30:00,2024-09,3699.0,3715.65,3665.0,3675.55,1837697
TATACONSUM,2024-09-30 05:30:00,2024-09,1194.95,1213.65,1194.95,1196.95,1223096
RELIANCE,2024-09-30 05:30:00,2024-09,1519.4,1524.98,1474.4,1476.58,27008814
HCLTECH,2024-09-30 05:30:00,2024-09,1808.0,1820.7,1789.15,1796.1,2117894
JSWSTEEL,2024-09-30 05:30:00,2024-09,1004.0,1032.9,1004.0,1030.05,4250590
ULTRACEMCO,2024-09-30 05:30:00,2024-09,11924.0,11924.0,11774.05,11802.0,405493
POWERGRID,2024-09-30 05:30:00,2024-09,354.25,357.45,349.7,352.85,16356171
INFY,2024-09-30 05:30:00,2024-09,1880.0,1901.25,1870.5,1875.6,6986955
TRENT,2024-09-30 05:30:00,2024-09,7814.75,7833.95,7483.75,7574.65,1117618
BHARTIARTL,2024-09-30 05:30:00,2024-09,1714.0,1733.0,1704.2,1709.55,6907288
TATAMOTORS,2024-09-30 05:30:00,2024-09,993.0,996.95,971.8,974.65,12225895
WIPRO,2024-09-30 05:30:00,2024-09,538.0,544.5,534.0,541.45,4099723
TECHM,2024-09-30 05:30:00,2024-09,1606.0,1606.0,1567.85,1577.2,3460691
NTPC,2024-09-30 05:30:00,2024-09,436.9,448.45,433.6,443.2,20903229
HINDUNILVR,2024-09-30 05:30:00,2024-09,2964.2,2997.9,2942.6,2958.3,1627702
APOLLOHOSP,2024-09-30 05:30:00,2024-09,7160.5,7316.95,7160.5,7199.15,442794
M&M,2024-09-30 05:30:00,2024-09,3163.15,3179.0,3087.0,3094.9,3554400
GRASIM,2024-09-30 05:30:00,2024-09,2784.0,2824.0,2765.0,2795.55,890000
ICICIBANK,2024-09-30 05:30:00,2024-09,1292.1,1296.8,1270.9,1273.0,12622212
ADANIENT,2024-09-30 05:30:00,2024-09,3129.0,3209.9,3120.4,3135.85,1607429
ADANIPORTS,2024-09-30 05:30:00,2024-09,1456.7,1468.75,1444.0,1448.2,2042408
BEL,2024-09-30 05:30:00,2024-09,293.45,294.6,283.6,285.1,32695169
BAJAJFINSV,2024-09-30 05:30:00,2024-09,2010.7,2018.95,1968.3,1973.4,1859917
